,date,entity,classification,softmax,article_count
3041,2023-07-12,PEAK,POSITIVE,"{'positive': 0.9355719089508057, 'neutral': 0.06314980983734131, 'negative': 0.0012783879647031426}",1
3042,2023-07-12,RE,NEUTRAL,"{'positive': 0.005698083899915218, 'neutral': 0.9934763610363007, 'negative': 0.0008255978173110634}",1
3043,2023-07-12,SO,NEUTRAL,"{'positive': 0.0028278288373257965, 'neutral': 0.9896495292584101, 'negative': 0.0075226774691448854}",3
3044,2023-07-12,TGT,NEGATIVE,"{'positive': 0.01622669641074026, 'neutral': 0.480844946578145, 'negative': 0.5029283680487424}",4
3045,2023-07-12,UBER,NEUTRAL,"{'positive': 0.009347269729584117, 'neutral': 0.9793633330952037, 'negative': 0.011289374003271487}",1
3046,2023-07-13,A,NEUTRAL,"{'positive': 0.0539199106099176, 'neutral': 0.7001417519438878, 'negative': 0.2459383407752241}",14
3047,2023-07-13,ALL,NEUTRAL,"{'positive': 0.038492895662784576, 'neutral': 0.958186537027359, 'negative': 0.003320581978186965}",2
3048,2023-07-13,ARE,NEUTRAL,"{'positive': 0.02001527942036138, 'neutral': 0.8785752553551917, 'negative': 0.1014094808552828}",3
3049,2023-07-13,ATVI,NEUTRAL,"{'positive': 0.02938390988856554, 'neutral': 0.9442639052867889, 'negative': 0.026352194137871265}",1
3050,2023-07-13,CMA,NEUTRAL,"{'positive': 0.009707193213721944, 'neutral': 0.5706404070887301, 'negative': 0.419652390762672}",1
3051,2023-07-13,COST,NEGATIVE,"{'positive': 0.02447964809834957, 'neutral': 0.17658087611198425, 'negative': 0.7989394664764404}",1
3052,2023-07-13,D,NEGATIVE,"{'positive': 0.003559730714187026, 'neutral': 0.38234394788742065, 'negative': 0.6140963435173035}",1
3053,2023-07-13,GOOG,NEUTRAL,"{'positive': 0.007105394868024935, 'neutral': 0.9744857947031657, 'negative': 0.018408870751348633}",1
3054,2023-07-13,GOOGL,NEUTRAL,"{'positive': 0.007105394868024935, 'neutral': 0.9744857947031657, 'negative': 0.018408870751348633}",1
3055,2023-07-13,HAS,NEUTRAL,"{'positive': 0.016351748664780737, 'neutral': 0.8870402037131051, 'negative': 0.09660804841019537}",5
3056,2023-07-13,IT,NEUTRAL,"{'positive': 0.009614594419791463, 'neutral': 0.9471705100454134, 'negative': 0.04321489125100688}",10
3057,2023-07-13,MSFT,NEUTRAL,"{'positive': 0.14513416276724242, 'neutral': 0.8436967187068042, 'negative': 0.011169134873746182}",1
3058,2023-07-13,NOW,NEUTRAL,"{'positive': 0.006494157951757578, 'neutral': 0.7942316003942064, 'negative': 0.19927425297542609}",2
3059,2023-07-13,ON,NEUTRAL,"{'positive': 0.08530928173177973, 'neutral': 0.723139375652975, 'negative': 0.19155134436948232}",11
3060,2023-07-13,PEAK,NEUTRAL,"{'positive': 0.004299944965168834, 'neutral': 0.8156518936157227, 'negative': 0.1800481230020523}",1
3061,2023-07-13,PFE,NEGATIVE,"{'positive': 0.0006037412094883621, 'neutral': 0.0014051829930394888, 'negative': 0.9979910850524902}",1
3062,2023-07-13,RE,NEGATIVE,"{'positive': 0.0024025982711464167, 'neutral': 0.47204064577817917, 'negative': 0.5255567580461502}",1
3063,2023-07-13,SO,POSITIVE,"{'positive': 0.653930521880587, 'neutral': 0.34491319706042606, 'negative': 0.0011562801664695144}",1
3064,2023-07-13,TGT,NEUTRAL,"{'positive': 0.0072689574444666505, 'neutral': 0.9120519012212753, 'negative': 0.08067913353443146}",2
3065,2023-07-13,V,NEUTRAL,"{'positive': 0.005491713993251324, 'neutral': 0.6960553824901581, 'negative': 0.2984528914093971}",1
3066,2023-07-14,A,NEUTRAL,"{'positive': 0.12778899450383088, 'neutral': 0.8363016981048413, 'negative': 0.03590930826114531}",12
3067,2023-07-14,ALL,NEUTRAL,"{'positive': 0.04501655600033701, 'neutral': 0.8354307293891907, 'negative': 0.11955268255551346}",2
3068,2023-07-14,ARE,NEUTRAL,"{'positive': 0.025766544291254828, 'neutral': 0.8086140121884334, 'negative': 0.16561944704594983}",10
3069,2023-07-14,COST,POSITIVE,"{'positive': 0.5039387857541442, 'neutral': 0.09005572507157922, 'negative': 0.4060054598376155}",1
3070,2023-07-14,EA,NEUTRAL,"{'positive': 0.001465994690079242, 'neutral': 0.9916649460792542, 'negative': 0.006869023200124502}",1
3071,2023-07-14,GEN,NEUTRAL,"{'positive': 0.01698974333703518, 'neutral': 0.9811935424804688, 'negative': 0.0018166861264035106}",1
3072,2023-07-14,HAS,NEUTRAL,"{'positive': 0.06131539902592232, 'neutral': 0.9100177931181508, 'negative': 0.028666809661832365}",8
3073,2023-07-14,IT,NEUTRAL,"{'positive': 0.1238017068222005, 'neutral': 0.7744541484321285, 'negative': 0.1017441305540028}",8
3074,2023-07-14,JPM,NEUTRAL,"{'positive': 0.023228590609505773, 'neutral': 0.566581500073274, 'negative': 0.4101898725493811}",2
3075,2023-07-14,LOW,NEUTRAL,"{'positive': 0.3321142792701721, 'neutral': 0.6305692195892334, 'negative': 0.03731652721762657}",1
3076,2023-07-14,MOH,NEUTRAL,"{'positive': 0.002248139353469014, 'neutral': 0.8682768046855927, 'negative': 0.12947504548355937}",1
3077,2023-07-14,NOW,NEUTRAL,"{'positive': 0.002293066354468465, 'neutral': 0.5252667535096407, 'negative': 0.47244018071796745}",1
3078,2023-07-14,ON,NEUTRAL,"{'positive': 0.1082052785434569, 'neutral': 0.715339529923035, 'negative': 0.1764552154673509}",8
3079,2023-07-14,SO,NEUTRAL,"{'positive': 0.49473580811172724, 'neutral': 0.4981646277010441, 'negative': 0.00709958202787675}",2
3080,2023-07-14,SQ,NEUTRAL,"{'positive': 0.0032481178641319275, 'neutral': 0.9908973574638367, 'negative': 0.005854629911482334}",1
3081,2023-07-14,TGT,NEUTRAL,"{'positive': 0.1995460765901953, 'neutral': 0.7983278930187225, 'negative': 0.002126018822309561}",2
3082,2023-07-14,WFC,POSITIVE,"{'positive': 0.5005199011648074, 'neutral': 0.4986239205172751, 'negative': 0.0008561564318370074}",1
3083,2023-07-15,A,NEUTRAL,"{'positive': 0.07841935494655686, 'neutral': 0.7575200552217949, 'negative': 0.16406057978975755}",7
3084,2023-07-15,AAPL,NEUTRAL,"{'positive': 0.0009498143917880952, 'neutral': 0.9959263801574707, 'negative': 0.003123863833025098}",1
3085,2023-07-15,ARE,NEUTRAL,"{'positive': 0.08735408620443194, 'neutral': 0.8809478533267974, 'negative': 0.03169808248814661}",5
3086,2023-07-15,HAS,NEUTRAL,"{'positive': 0.1671324667695444, 'neutral': 0.6876021522718172, 'negative': 0.14526537662216774}",4
3087,2023-07-15,IT,NEUTRAL,"{'positive': 0.008316190324023717, 'neutral': 0.8047900384239595, 'negative': 0.1868937812209103}",7
3088,2023-07-15,MSFT,NEUTRAL,"{'positive': 0.0013356878538616002, 'neutral': 0.8983394384384156, 'negative': 0.1003248390275985}",1
3089,2023-07-15,ON,NEUTRAL,"{'positive': 0.008018175354282859, 'neutral': 0.9841551520994731, 'negative': 0.007826685811400355}",7
3090,2023-07-15,RE,NEUTRAL,"{'positive': 0.0010934663005173206, 'neutral': 0.9953746199607849, 'negative': 0.003531988011673093}",1
3091,2023-07-15,SO,NEUTRAL,"{'positive': 0.0013840572210028768, 'neutral': 0.5847813487052917, 'negative': 0.4138345420360565}",1
3092,2023-07-15,TGT,NEUTRAL,"{'positive': 0.19909796467982233, 'neutral': 0.7988563477993011, 'negative': 0.002045726840151474}",2
3093,2023-07-16,A,NEUTRAL,"{'positive': 0.09833450017277164, 'neutral': 0.725082533833081, 'negative': 0.17658296579276395}",9
3094,2023-07-16,ALL,NEUTRAL,"{'positive': 0.007743588648736477, 'neutral': 0.990317165851593, 'negative': 0.0019392071408219635}",2
3095,2023-07-16,ARE,NEUTRAL,"{'positive': 0.24039024622539903, 'neutral': 0.7580051029781028, 'negative': 0.0016046244589175793}",3
3096,2023-07-16,ATVI,NEUTRAL,"{'positive': 0.0038546728901565075, 'neutral': 0.9939168393611908, 'negative': 0.00222852302249521}",1
3097,2023-07-16,HAS,NEUTRAL,"{'positive': 0.043489084973569125, 'neutral': 0.9493037958939871, 'negative': 0.007207120859271123}",3
3098,2023-07-16,IT,NEUTRAL,"{'positive': 0.14451311967269972, 'neutral': 0.7880862671722714, 'negative': 0.06740060362337519}",6
3099,2023-07-16,MSFT,NEUTRAL,"{'positive': 0.004811969523351374, 'neutral': 0.9928731662886483, 'negative': 0.0023148690150784595}",1
3100,2023-07-16,NOW,NEGATIVE,"{'positive': 0.000860060565173626, 'neutral': 0.0010245585581287742, 'negative': 0.9981154203414917}",1
